tconst,original_title,start_year,runtime_minutes,genres,budget,ww_gross,mpaa_rating,month
tt1557720,My Perestroika,2010,88.0,"['Biography', 'Documentary', 'Family']",,242707.0,Unrated,1.0
tt1558250,GasLand,2010,107.0,['Documentary'],,49428.0,Unrated,1.0
tt1558256,Renovation,2010,85.0,"['Horror', 'Thriller']",,146146.0,Unrated,9.0
tt1558259,Simple Creature,2016,92.0,"['Sci-Fi', 'Thriller']",,23918.0,Unrated,7.0
tt1559547,Beautiful Creatures,2013,124.0,"['Drama', 'Fantasy', 'Romance']",60000000.0,60052138.0,PG-13,2.0
tt1559549,Restrepo,2010,93.0,"['Documentary', 'War']",,1436391.0,R,8.0
tt1560747,The Master,2012,138.0,['Drama'],32000000.0,28258060.0,R,9.0
tt1560957,I Want Your Money,2010,92.0,['Documentary'],400000.0,433588.0,PG,10.0
tt1560969,Love Etc.,2010,94.0,"['Documentary', 'Romance']",,43593.0,Unrated,7.0
tt1560985,The Devil Inside,2012,83.0,['Horror'],1000000.0,101758490.0,R,1.0
tt1560987,The Trouble with Terkel,2010,87.0,"['Animation', 'Comedy', 'Drama']",1000000.0,110289.0,R,5.0
tt1562450,Stonewall Uprising,2010,80.0,"['Documentary', 'History']",,128203.0,Unrated,6.0
tt1562568,Higher Ground,2011,109.0,['Drama'],2000000.0,1043262.0,R,1.0
tt1562847,Amigo,2010,124.0,"['Drama', 'War']",1500000.0,184705.0,R,8.0
tt1562899,Jinn,2014,97.0,"['Fantasy', 'Horror', 'Thriller']",,552698.0,PG-13,4.0
tt1562904,To Die Is Hard,2010,87.0,"['Action', 'Comedy']",1500.0,5129.0,Unrated,1.0
tt1563704,Legendary,2010,107.0,"['Drama', 'Sport']",,200393.0,PG-13,9.0
tt1563738,One Day,2011,107.0,"['Drama', 'Romance']",15000000.0,59389433.0,PG-13,8.0
tt1563742,Overboard,2018,112.0,"['Comedy', 'Romance']",12000000.0,91244913.0,PG-13,5.0
tt1564367,Just Go with It,2011,117.0,"['Comedy', 'Romance']",80000000.0,214945591.0,PG-13,2.0
tt1564585,Skyline,2010,92.0,"['Action', 'Sci-Fi', 'Thriller']",10000000.0,66984887.0,PG-13,11.0
tt1564870,Not Today,2013,103.0,['Drama'],1600000.0,318121.0,PG-13,4.0
tt1566637,The Afflicted,2011,85.0,"['Horror', 'Thriller']",180000.0,212940.0,Unrated,3.0
tt1566648,Waiting for 'Superman',2010,111.0,['Documentary'],,6433688.0,PG,10.0
tt1567233,Forks Over Knives,2011,96.0,['Documentary'],,739561.0,PG,5.0
tt1567437,The Voices,2014,103.0,"['Comedy', 'Crime', 'Horror']",,2097718.0,R,2.0
tt1567609,Get the Gringo,2012,96.0,"['Action', 'Crime', 'Drama']",20000000.0,8826837.0,R,5.0
tt1568150,Joan Rivers: A Piece of Work,2010,84.0,"['Biography', 'Comedy', 'Documentary']",,2930687.0,R,7.0
tt1568334,The Tillman Story,2010,94.0,"['Biography', 'Documentary', 'Mystery']",,802535.0,R,1.0
tt1568335,Jean-Michel Basquiat: The Radiant Child,2010,88.0,['Documentary'],,256242.0,Unrated,4.0
tt1568337,Loosies,2011,89.0,"['Comedy', 'Crime', 'Romance']",3900000.0,36145.0,PG-13,11.0
tt1568338,Man on a Ledge,2012,102.0,"['Action', 'Adventure', 'Crime']",42000000.0,47636031.0,PG-13,1.0
tt1568341,Some Guy Who Kills People,2011,97.0,"['Comedy', 'Crime', 'Drama']",300000.0,113.0,R,6.0
tt1568343,The Humbling,2014,112.0,"['Comedy', 'Drama', 'Romance']",2000000.0,399666.0,R,10.0
tt1568346,The Girl with the Dragon Tattoo,2011,158.0,"['Crime', 'Drama', 'Mystery']",90000000.0,232617430.0,R,12.0
tt1568911,War Horse,2011,146.0,"['Drama', 'History', 'War']",66000000.0,177584879.0,PG-13,12.0
tt1568924,Cane Toads: The Conquest,2010,85.0,"['Comedy', 'Documentary']",,61450.0,PG,1.0
tt1570583,For Ellen,2012,94.0,['Drama'],,20746.0,Unrated,1.0
tt1570728,"Crazy, Stupid, Love.",2011,118.0,"['Comedy', 'Drama', 'Romance']",50000000.0,145051197.0,PG-13,7.0
tt1570989,Tiny Furniture,2010,98.0,"['Comedy', 'Drama', 'Romance']",65000.0,416498.0,Unrated,3.0
tt1571234,Mortal Engines,2018,128.0,"['Action', 'Adventure', 'Fantasy']",100000000.0,83869818.0,PG-13,12.0
tt1571249,The Skeleton Twins,2014,93.0,"['Comedy', 'Drama', 'Romance']",,5776640.0,R,1.0
tt1572154,Kinyarwanda,2011,100.0,"['Drama', 'History', 'Romance']",400000.0,35412.0,Unrated,1.0
tt1572306,Don't Blink,2014,92.0,"['Horror', 'Mystery', 'Thriller']",,104549.0,Unrated,9.0
tt1572315,Texas Chainsaw 3D,2013,92.0,"['Horror', 'Thriller']",20000000.0,47340586.0,R,1.0
tt1572769,Countdown to Zero,2010,89.0,['Documentary'],271323.0,287711.0,PG,7.0
tt1572773,God of Vampires,2010,144.0,['Horror'],,53345.0,Unrated,5.0
tt1578275,The Dilemma,2011,111.0,"['Comedy', 'Drama']",70000000.0,69721966.0,PG-13,1.0
tt1579232,Freerunner,2011,87.0,['Action'],5000000.0,224236.0,R,10.0
tt1579361,Chasing Ice,2012,75.0,"['Biography', 'Documentary']",,1358668.0,PG-13,1.0
tt1581829,Windfall,2010,81.0,"['Documentary', 'Drama']",,6504.0,Unrated,5.0
tt1581845,Somewhere Between,2011,88.0,['Documentary'],,210975.0,Unrated,6.0
tt1582248,Puncture,2011,100.0,"['Biography', 'Drama']",,123700.0,R,4.0
tt1582271,The Good Doctor,2011,91.0,"['Drama', 'Thriller']",6000000.0,51017.0,PG-13,8.0
tt1582465,A Birder's Guide to Everything,2013,86.0,"['Adventure', 'Comedy', 'Drama']",,48713.0,PG-13,4.0
tt1582507,House at the End of the Street,2012,101.0,"['Drama', 'Horror', 'Thriller']",10000000.0,44287131.0,PG-13,9.0
tt1583420,Larry Crowne,2011,98.0,"['Comedy', 'Drama', 'Romance']",30000000.0,75055070.0,PG-13,7.0
tt1583421,G.I. Joe: Retaliation,2013,110.0,"['Action', 'Adventure', 'Sci-Fi']",130000000.0,375740705.0,PG-13,3.0
tt1584016,Catfish,2010,87.0,"['Documentary', 'Drama', 'Mystery']",30000.0,3533711.0,PG-13,10.0
tt1586265,What to Expect When You're Expecting,2012,110.0,"['Comedy', 'Drama', 'Romance']",40000000.0,84384002.0,PG-13,5.0
tt1586752,Machine Gun Preacher,2011,129.0,"['Action', 'Biography', 'Crime']",30000000.0,3338690.0,R,9.0
tt1587310,Maleficent,2014,97.0,"['Action', 'Adventure', 'Family']",180000000.0,758411779.0,PG,5.0
tt1588173,Warm Bodies,2013,98.0,"['Comedy', 'Horror', 'Romance']",35000000.0,116980662.0,PG-13,2.0
tt1588334,"Jeff, Who Lives at Home",2011,83.0,"['Comedy', 'Drama']",10000000.0,4704757.0,R,10.0
tt1588353,Bang Bang,2011,102.0,['Drama'],,42000000.0,Unrated,5.0
tt1588886,Greystone Park,2012,83.0,"['Horror', 'Thriller']",550000.0,1762052.0,R,9.0
tt1590193,The Commuter,2018,105.0,"['Action', 'Mystery', 'Thriller']",30000000.0,119942387.0,PG-13,1.0
tt1590295,Brutal Beauty: Tales of the Rose City Rollers,2010,80.0,"['Documentary', 'Sport']",,9677.0,Unrated,1.0
tt1591095,Insidious,2010,103.0,"['Horror', 'Mystery', 'Thriller']",1500000.0,99557032.0,PG-13,4.0
tt1591479,Act of Valor,2012,110.0,"['Action', 'Adventure', 'Drama']",12000000.0,82499399.0,R,2.0
tt1592873,LOL,2012,97.0,"['Comedy', 'Drama', 'Romance']",11000000.0,10578643.0,PG-13,5.0
tt1594562,The Innkeepers,2011,101.0,"['Drama', 'Horror', 'Mystery']",750000.0,1178831.0,R,3.0
tt1594972,Norm of the North,2016,90.0,"['Adventure', 'Animation', 'Comedy']",7000000.0,30734502.0,PG,1.0
tt1595061,Unraveled,2011,84.0,['Documentary'],,14615.0,Unrated,4.0
tt1595656,To the Wonder,2012,112.0,"['Drama', 'Romance']",112.0,2801166.0,R,4.0
tt1596343,Fast Five,2011,130.0,"['Action', 'Crime', 'Thriller']",125000000.0,626137675.0,PG-13,4.0
tt1596345,Pawn Sacrifice,2014,115.0,"['Biography', 'Drama', 'Sport']",19000000.0,5578519.0,PG-13,9.0
tt1596346,Soul Surfer,2011,112.0,"['Biography', 'Drama', 'Family']",18000000.0,47120948.0,PG,4.0
tt1596350,This Means War,2012,103.0,"['Action', 'Comedy', 'Romance']",65000000.0,156491279.0,PG-13,2.0
tt1596363,The Big Short,2015,130.0,"['Biography', 'Comedy', 'Drama']",28000000.0,133440870.0,R,12.0
tt1596753,Salinger,2013,120.0,['Documentary'],2000000.0,650675.0,PG-13,9.0
tt1597089,Phil Ochs: There But for Fortune,2010,96.0,"['Biography', 'Documentary', 'History']",,263723.0,Unrated,1.0
tt1598822,New Year's Eve,2011,113.0,"['Comedy', 'Romance']",56000000.0,142044638.0,PG-13,12.0
tt1598828,One for the Money,2012,91.0,"['Action', 'Comedy', 'Crime']",40000000.0,38084162.0,PG-13,1.0
tt1600195,Abduction,2011,106.0,"['Action', 'Mystery', 'Thriller']",35000000.0,82087155.0,PG-13,9.0
tt1600196,The Drop,2014,106.0,"['Crime', 'Drama']",12600000.0,18658381.0,R,9.0
tt1600435,Rejoice and Shout,2010,115.0,['Documentary'],,100237.0,PG,6.0
tt1601475,Seconds Apart,2011,89.0,"['Horror', 'Thriller']",,1137.0,R,1.0
tt1601913,The Grey,2011,117.0,"['Action', 'Adventure', 'Drama']",25000000.0,79781695.0,R,1.0
tt1603257,ATM,2012,90.0,"['Horror', 'Thriller']",3000000.0,921752.0,R,3.0
tt1603489,The Weird World of Blowfly,2010,89.0,"['Biography', 'Documentary', 'Music']",,3062.0,Unrated,9.0
tt1604171,Prom,2011,104.0,"['Comedy', 'Drama', 'Family']",8000000.0,10702246.0,PG,4.0
tt1604589,My Uncle Rafael,2012,102.0,['Comedy'],1300000.0,243616.0,PG-13,9.0
tt1605630,American Reunion,2012,113.0,['Comedy'],50000000.0,234989584.0,R,4.0
tt1605765,The Happy Poet,2010,85.0,"['Comedy', 'Drama', 'Romance']",,3400.0,Unrated,9.0
tt1605782,Comic-Con Episode IV: A Fan's Hope,2011,88.0,['Documentary'],1500000.0,34665.0,PG-13,3.0
tt1605791,Beyond the Farthest Star,2015,119.0,"['Drama', 'Family', 'Thriller']",500000.0,31433.0,PG-13,8.0
tt1605803,The Last Ride,2011,102.0,"['Biography', 'Drama', 'Music']",9000000.0,27000.0,PG-13,6.0
tt1606378,A Good Day to Die Hard,2013,98.0,"['Action', 'Thriller']",92000000.0,304654182.0,R,2.0
tt1606389,The Vow,2012,104.0,"['Drama', 'Romance']",30000000.0,196114570.0,PG-13,2.0
tt1606392,Win Win,2011,106.0,"['Comedy', 'Drama', 'Sport']",10831173.0,11789613.0,R,4.0
tt1606829,The Other Dream Team,2012,89.0,"['Documentary', 'Sport']",500000.0,135228.0,Unrated,9.0
tt1608285,Littlerock,2010,83.0,['Drama'],,17309.0,Unrated,4.0
tt1608290,Zoolander 2,2016,101.0,['Comedy'],50000000.0,56722693.0,PG-13,2.0
tt1609113,Farmageddon,2011,86.0,"['Documentary', 'News']",,56573.0,Unrated,7.0
tt1609488,Language of a Broken Heart,2011,100.0,"['Comedy', 'Romance']",350000.0,40645.0,R,10.0
tt1610013,Can't Stand Losing You,2012,79.0,"['Biography', 'Documentary', 'History']",,23262.0,Unrated,11.0
tt1610473,Coming Up Roses,2011,93.0,['Drama'],,20567.0,Unrated,9.0
tt1610516,The Woodmans,2010,82.0,"['Biography', 'Documentary']",,46623.0,Unrated,1.0
tt1610525,The Bleeder,2016,98.0,"['Biography', 'Drama', 'Sport']",,502518.0,R,5.0
tt1610996,Absentia,2011,87.0,"['Drama', 'Horror', 'Mystery']",70000.0,8555.0,R,3.0
tt1611180,Thunder Soul,2010,83.0,"['Documentary', 'Music']",,143986.0,PG,9.0
tt1611224,Abraham Lincoln: Vampire Hunter,2012,105.0,"['Action', 'Fantasy', 'Horror']",69000000.0,116471580.0,R,6.0
tt1611990,Man on a Mission: Richard Garriott's Road to the Stars,2010,83.0,['Documentary'],,8688.0,Unrated,3.0
tt1613023,"Beats, Rhymes & Life: The Travels of A Tribe Called Quest",2011,97.0,"['Documentary', 'Music']",,1200326.0,R,1.0
tt1613062,The Music Never Stopped,2011,105.0,"['Drama', 'Music']",4000000.0,342202.0,PG,1.0
tt1615065,Savages,2012,131.0,"['Crime', 'Drama', 'Thriller']",45000000.0,82966152.0,R,7.0
tt1615147,Margin Call,2011,107.0,"['Drama', 'Thriller']",3500000.0,19504039.0,R,1.0
tt1615918,Alvin and the Chipmunks: Chipwrecked,2011,87.0,"['Adventure', 'Animation', 'Comedy']",75000000.0,342695435.0,G,12.0
tt1616195,J. Edgar,2011,137.0,"['Biography', 'Crime', 'Drama']",35000000.0,84920539.0,R,11.0
tt1617630,Daddy's Home,2010,90.0,"['Drama', 'Thriller']",1000000.0,242800000.0,Unrated,9.0
tt1617661,Jupiter Ascending,2015,127.0,"['Action', 'Adventure', 'Sci-Fi']",176000000.0,183887723.0,PG-13,2.0
tt1618399,The Waiting Room,2012,81.0,['Documentary'],,244951.0,Unrated,3.0
tt1618432,I'm in Love with a Church Girl,2013,118.0,"['Crime', 'Drama', 'Romance']",5000000.0,2503392.0,PG,10.0
tt1618442,The Last Witch Hunter,2015,106.0,"['Action', 'Adventure', 'Fantasy']",90000000.0,146936910.0,PG-13,10.0
tt1619029,Jackie,2016,100.0,"['Biography', 'Drama', 'History']",9000000.0,29777777.0,R,12.0
tt1620680,A Wrinkle in Time,2018,109.0,"['Adventure', 'Family', 'Fantasy']",100000000.0,132675864.0,PG,3.0
tt1620935,Bleed for This,2016,117.0,"['Biography', 'Drama', 'Sport']",6000000.0,6698679.0,R,11.0
tt1621019,The Sons of Tennessee Williams,2010,75.0,"['Biography', 'Documentary', 'History']",,3242.0,Unrated,6.0
tt1621039,Free Birds,2013,91.0,"['Adventure', 'Animation', 'Comedy']",55000000.0,110387072.0,PG,11.0
tt1621045,Think Like a Man,2012,122.0,"['Comedy', 'Romance']",12000000.0,96070507.0,PG-13,4.0
tt1621046,Cesar Chavez,2014,102.0,"['Biography', 'Drama']",10000000.0,6972226.0,PG-13,3.0
tt1621426,Natural Selection,2011,90.0,"['Comedy', 'Drama']",,55282.0,R,3.0
tt1621444,Bill Cunningham New York,2010,84.0,"['Biography', 'Documentary', 'History']",,2210382.0,Unrated,3.0
tt1621446,The Task,2011,94.0,['Horror'],,1619.0,R,1.0
tt1622547,30 Minutes or Less,2011,83.0,"['Action', 'Comedy', 'Crime']",28000000.0,40662632.0,R,8.0
tt1622563,Almost in Love,2011,81.0,"['Comedy', 'Romance']",,2510.0,Unrated,2.0
tt1622979,Final Destination 5,2011,92.0,['Horror'],40000000.0,157887643.0,R,8.0
tt1623205,Oz the Great and Powerful,2013,130.0,"['Adventure', 'Family', 'Fantasy']",215000000.0,493311825.0,PG,3.0
tt1623288,ParaNorman,2012,92.0,"['Adventure', 'Animation', 'Comedy']",60000000.0,107139399.0,PG,8.0
tt1623745,Little Birds,2011,94.0,['Drama'],,17739.0,R,1.0
tt1624426,I Will Follow,2010,80.0,['Drama'],50000.0,135809.0,Unrated,9.0
tt1625346,Young Adult,2011,94.0,"['Comedy', 'Drama']",12000000.0,22939027.0,R,12.0
tt1626135,Balls to the Wall,2011,85.0,['Comedy'],,3140.0,R,4.0
tt1628042,Gone,2011,85.0,['Documentary'],,18100000.0,PG-13,4.0
tt1628055,Touchback,2011,118.0,"['Drama', 'Family', 'Fantasy']",5000000.0,204232.0,PG-13,4.0
tt1628841,Independence Day: Resurgence,2016,120.0,"['Action', 'Adventure', 'Sci-Fi']",165000000.0,389681935.0,PG-13,6.0
tt1629242,Careful What You Wish For,2015,91.0,"['Drama', 'Thriller']",8000000.0,82230.0,R,6.0
tt1629757,Chasing Mavericks,2012,116.0,"['Biography', 'Drama', 'Sport']",20000000.0,7942116.0,PG,10.0
tt1630036,Courageous,2011,129.0,['Drama'],2000000.0,35185884.0,PG-13,9.0
tt1631867,Edge of Tomorrow,2014,113.0,"['Action', 'Sci-Fi']",178000000.0,370541256.0,PG-13,6.0
tt1632708,Friends with Benefits,2011,109.0,"['Comedy', 'Romance']",35000000.0,149542245.0,R,7.0
tt1633356,Shark Night 3D,2011,90.0,"['Horror', 'Thriller']",25000000.0,41363927.0,PG-13,9.0
tt1634121,Intruders,2011,100.0,"['Fantasy', 'Horror', 'Thriller']",10000000.0,5486559.0,R,3.0
tt1634136,Violet & Daisy,2011,88.0,"['Action', 'Comedy', 'Crime']",8000000.0,108139.0,R,5.0
tt1634138,Elevate,2011,81.0,['Documentary'],,5580.0,PG,3.0
tt1634286,Grassroots,2012,98.0,"['Comedy', 'Drama']",,19492.0,R,6.0
tt1636826,Project X,2012,88.0,['Comedy'],12000000.0,102731865.0,R,3.0
tt1636849,Chasing Madoff,2010,91.0,['Documentary'],,157612.0,Unrated,8.0
tt1637688,In Time,2011,109.0,"['Action', 'Crime', 'Drama']",40000000.0,173930596.0,PG-13,10.0
tt1637706,Our Idiot Brother,2011,90.0,"['Comedy', 'Drama']",5000000.0,25804448.0,R,8.0
tt1637725,Ted,2012,106.0,"['Comedy', 'Fantasy']",50000000.0,549368315.0,R,6.0
tt1638355,The Man from U.N.C.L.E.,2015,116.0,"['Action', 'Adventure', 'Comedy']",75000000.0,107045109.0,PG-13,8.0
tt1638362,Client 9: The Rise and Fall of Eliot Spitzer,2010,117.0,['Documentary'],,192870.0,R,9.0
tt1638364,The Armstrong Lie,2013,124.0,"['Biography', 'Documentary', 'Sport']",,594394.0,R,10.0
tt1640484,Jumping the Broom,2011,112.0,"['Comedy', 'Drama']",6600000.0,38158601.0,PG-13,5.0
tt1640486,Inside Out,2011,93.0,"['Crime', 'Drama']",2000000.0,857600000.0,PG-13,9.0
tt1640548,Rampart,2011,108.0,"['Crime', 'Drama']",12000000.0,1567905.0,R,11.0
tt1644503,And They're Off,2011,90.0,['Comedy'],,5154.0,PG-13,10.0
tt1645080,The Art of Getting By,2011,83.0,"['Drama', 'Romance']",,1892130.0,PG-13,6.0
tt1645089,Inside Job,2010,109.0,"['Crime', 'Documentary']",2000000.0,7871522.0,PG-13,11.0
tt1645155,Erased,2012,100.0,"['Action', 'Thriller']",12000000.0,1314735.0,R,5.0
tt1645170,The Dictator,2012,83.0,['Comedy'],65000000.0,179379533.0,R,5.0
tt1645774,I'm Not Jesus Mommy,2010,89.0,"['Drama', 'Sci-Fi', 'Thriller']",,15005.0,R,5.0
tt1646926,Open Season 3,2010,75.0,"['Adventure', 'Animation', 'Comedy']",,7487555.0,PG,1.0
tt1646967,The Art of Flight,2011,80.0,"['Adventure', 'Documentary', 'Sport']",2000000.0,158532.0,PG-13,9.0
tt1646971,How to Train Your Dragon 2,2014,102.0,"['Action', 'Adventure', 'Animation']",145000000.0,621537519.0,PG,6.0
tt1646972,Jasmine,2015,80.0,['Thriller'],,24248.0,Unrated,5.0
tt1646980,The Double,2011,98.0,"['Action', 'Crime', 'Drama']",13500000.0,4729855.0,PG-13,10.0
tt1646987,Wrath of the Titans,2012,99.0,"['Action', 'Adventure', 'Fantasy']",150000000.0,301970083.0,PG-13,3.0
tt1647668,Million Dollar Arm,2014,124.0,"['Biography', 'Drama', 'Sport']",25000000.0,38483455.0,PG,5.0
tt1648179,Here Comes the Boom,2012,105.0,"['Action', 'Comedy', 'Sport']",42000000.0,73100172.0,PG,10.0
tt1648190,The Dark Tower,2017,95.0,"['Action', 'Adventure', 'Fantasy']",60000000.0,113231078.0,PG-13,8.0
tt1649433,Vidal Sassoon: The Movie,2010,90.0,['Documentary'],,124532.0,PG,4.0
tt1649780,"Peace, Love & Misunderstanding",2011,96.0,"['Comedy', 'Drama', 'Music']",10000000.0,1105020.0,R,9.0
tt1650043,Diary of a Wimpy Kid: Rodrick Rules,2011,99.0,"['Comedy', 'Family']",21000000.0,72526996.0,PG,3.0
tt1650058,The Perfect Family,2011,84.0,"['Comedy', 'Drama']",,110313.0,PG-13,4.0
tt1650060,SGT. Will Gardner,2019,125.0,"['Action', 'Adventure', 'Drama']",2500000.0,4405.0,Unrated,1.0
tt1650062,Super 8,2011,112.0,"['Mystery', 'Sci-Fi', 'Thriller']",50000000.0,260095986.0,PG-13,6.0
tt1650393,C.O.G.,2013,88.0,"['Comedy', 'Drama']",,55301.0,R,1.0
tt1650537,Inkubus,2011,80.0,['Horror'],1500000.0,81600.0,R,10.0
tt1650549,The Hill Chris Climbed: The Gridiron Heroes Story,2011,71.0,"['Biography', 'Documentary', 'Family']",100000.0,23487.0,Unrated,1.0
tt1651323,Breaking Wind,2012,82.0,['Comedy'],,1958083.0,R,3.0
tt1652287,35 and Ticking,2011,104.0,"['Comedy', 'Romance']",,113794.0,R,5.0
tt1653002,Dysfunctional Friends,2012,111.0,"['Comedy', 'Drama']",5000000.0,13546.0,Unrated,2.0
tt1653827,Boxing Gym,2010,91.0,['Documentary'],,32476.0,Unrated,10.0
tt1655441,The Age of Adaline,2015,112.0,"['Drama', 'Fantasy', 'Romance']",25000000.0,65663276.0,PG-13,4.0
tt1655460,Wanderlust,2012,98.0,"['Comedy', 'Romance']",35000000.0,23812816.0,R,2.0
tt1656170,Bringing Up Bobby,2011,93.0,['Comedy'],,4975.0,PG-13,4.0
tt1656179,I Kissed a Vampire,2010,91.0,['Musical'],,1794.0,PG,3.0
tt1656186,Stolen,2012,96.0,"['Action', 'Crime', 'Thriller']",35000000.0,17415418.0,R,9.0
tt1656190,Safe,2012,94.0,"['Action', 'Crime', 'Thriller']",30000000.0,41564670.0,R,4.0
tt1657283,Honey 2,2011,110.0,"['Comedy', 'Drama', 'Music']",,8775693.0,PG-13,8.0
tt1657510,Gimme Shelter,2013,101.0,['Drama'],3200000.0,1362018.0,PG-13,10.0
tt1658501,Wretches & Jabberers,2011,90.0,"['Biography', 'Comedy', 'Documentary']",,84610.0,G,4.0
tt1658801,Freeheld,2015,103.0,"['Biography', 'Drama', 'Romance']",7000000.0,1474471.0,PG-13,10.0
tt1659215,Small Pond,2011,76.0,"['Comedy', 'Drama']",,232820.0,Unrated,5.0
tt1659216,Spiders 3D,2013,89.0,"['Action', 'Adventure', 'Comedy']",7000000.0,257019.0,PG-13,2.0
tt1659337,The Perks of Being a Wallflower,2012,103.0,['Drama'],13000000.0,33384127.0,PG-13,10.0
tt1659343,Universal Soldier: Day of Reckoning,2012,114.0,"['Action', 'Horror', 'Mystery']",10000000.0,1402307.0,R,10.0
tt1661199,Cinderella,2015,105.0,"['Drama', 'Family', 'Fantasy']",95000000.0,542358331.0,PG,3.0
tt1661230,Jonas,2013,111.0,"['Drama', 'Fantasy']",40000.0,518018.0,PG,10.0
tt1661382,Grudge Match,2013,113.0,"['Comedy', 'Drama', 'Sport']",40000000.0,44907260.0,PG-13,12.0
tt1661820,Cut Bank,2014,93.0,"['Crime', 'Drama', 'Thriller']",5000000.0,288591.0,R,4.0
tt1662293,Nothing Left to Fear,2013,100.0,['Horror'],3000000.0,1675381.0,R,10.0
tt1663143,Fun Size,2012,86.0,"['Adventure', 'Comedy']",14000000.0,11417362.0,PG-13,10.0
tt1663187,The Chaperone,2011,103.0,"['Action', 'Comedy', 'Family']",3000000.0,279147.0,PG-13,2.0
tt1663202,The Revenant,2015,156.0,"['Action', 'Adventure', 'Biography']",135000000.0,532950503.0,R,1.0
tt1663207,Life of Crime,2013,98.0,"['Comedy', 'Crime']",12000000.0,1456675.0,R,8.0
tt1663631,Crazy Eyes,2012,95.0,['Comedy'],10000000.0,6141.0,Unrated,3.0
tt1663655,Martyrs,2015,86.0,"['Drama', 'Horror', 'Thriller']",1000000.0,397072.0,Unrated,1.0
tt1663660,On the Ice,2011,96.0,"['Drama', 'Thriller']",,73492.0,R,1.0
tt1663662,Pacific Rim,2013,131.0,"['Action', 'Adventure', 'Sci-Fi']",190000000.0,411002906.0,PG-13,7.0
tt1665418,Dorfman,2011,92.0,"['Comedy', 'Drama', 'Romance']",,13737.0,PG-13,3.0
tt1666185,All Eyez on Me,2017,139.0,"['Biography', 'Drama', 'Music']",40000000.0,55668698.0,R,6.0
tt1666186,Vampires Suck,2010,82.0,['Comedy'],20000000.0,80547866.0,PG-13,8.0
tt1666335,The Calling,2014,108.0,"['Drama', 'Thriller']",,189254.0,R,8.0
tt1666801,The Duff,2015,101.0,"['Comedy', 'Romance']",8500000.0,43709744.0,PG-13,2.0
tt1667307,Damsels in Distress,2011,99.0,"['Comedy', 'Drama', 'Romance']",,1314358.0,PG-13,4.0
tt1667353,Mirror Mirror,2012,106.0,"['Adventure', 'Comedy', 'Drama']",85000000.0,183018522.0,PG,3.0
tt1667889,Ice Age: Continental Drift,2012,88.0,"['Adventure', 'Animation', 'Comedy']",95000000.0,877244782.0,PG,7.0
tt1670345,Now You See Me,2013,115.0,"['Crime', 'Mystery', 'Thriller']",75000000.0,351723989.0,PG-13,5.0
tt1670389,CornerStore,2011,94.0,['Comedy'],,45176.0,PG-13,6.0
tt1670932,American Animal,2011,95.0,"['Comedy', 'Drama']",,5928.0,R,3.0
tt1673376,Free the Mind,2012,80.0,"['Adventure', 'Documentary']",450000.0,168916.0,Unrated,5.0
tt1673434,The Twilight Saga: Breaking Dawn - Part 2,2012,115.0,"['Adventure', 'Drama', 'Fantasy']",120000000.0,829747654.0,PG-13,11.0
tt1674771,Entourage,2015,104.0,['Comedy'],30000000.0,49263404.0,R,6.0
tt1674784,Trespass,2011,91.0,"['Crime', 'Drama', 'Thriller']",35000000.0,10117966.0,R,10.0
tt1674785,Drunk Stoned Brilliant Dead: The Story of the National Lampoon,2015,98.0,"['Documentary', 'History']",,62660.0,Unrated,9.0
tt1675161,"Guns, Girls and Gambling",2012,90.0,"['Crime', 'Thriller']",,148570.0,Unrated,1.0
tt1675192,Take Shelter,2011,121.0,"['Drama', 'Horror', 'Thriller']",5000000.0,3741098.0,R,1.0
tt1675759,The Wait,2013,96.0,"['Drama', 'Thriller']",,2480.0,R,3.0
tt1677082,Return,2011,97.0,['Drama'],,16886.0,Unrated,2.0
tt1677720,Ready Player One,2018,140.0,"['Action', 'Adventure', 'Sci-Fi']",175000000.0,582893671.0,PG-13,3.0
